,ReadingScore,WritingScore,MathScore,Passed
10468,69,63,84,0
10469,49,55,46,0
10470,54,60,58,0
10471,96,90,84,1
10472,90,86,90,1
10473,48,44,52,0
10474,69,67,68,0
10475,66,70,62,0
10476,66,63,48,0
10477,50,58,60,0
10478,52,54,51,0
10479,55,67,75,0
10480,95,100,100,1
10481,53,49,60,0
10482,52,48,58,0
10483,54,45,48,0
10484,56,55,58,0
10485,91,85,70,1
10486,75,72,79,1
10487,74,77,73,0
10488,100,100,87,1
10489,73,69,82,0
10490,81,89,83,1
10491,54,66,64,0
10492,74,66,61,0
10493,77,82,78,1
10494,65,63,73,0
10495,58,65,68,0
10496,75,75,74,0
10497,42,41,45,0
10498,99,98,86,1
10499,63,70,65,0
10500,83,83,69,1
10501,62,60,62,0
10502,71,78,96,1
10503,83,79,95,1
10504,89,85,100,1
10505,73,68,77,0
10506,65,64,54,0
10507,53,54,69,0
10508,53,55,49,0
10509,75,73,91,1
10510,79,72,66,0
10511,72,73,76,0
10512,74,71,79,0
10513,88,84,66,1
10514,59,56,66,0
10515,66,63,57,0
10516,63,62,71,0
10517,71,61,73,0
10518,70,72,66,0
10519,67,65,74,0
10520,68,66,59,0
10521,87,79,91,1
10522,69,68,66,0
10523,65,61,69,0
10524,89,78,78,1
10525,78,75,74,1
10526,76,75,70,0
10527,86,88,75,1
10528,61,57,46,0
10529,94,91,83,1
10530,34,23,38,0
10531,79,79,64,0
10532,82,76,58,0
10533,68,60,62,0
10534,75,81,73,1
10535,78,91,100,1
10536,95,96,80,1
10537,60,59,72,0
10538,62,65,61,0
10539,64,56,58,0
10540,66,65,83,0
10541,74,83,75,1
10542,41,45,65,0
10543,68,62,77,0
10544,91,89,93,1
10545,84,87,89,1
10546,59,48,71,0
10547,61,67,57,0
10548,77,77,82,1
10549,77,72,69,0
10550,49,50,50,0
10551,83,83,69,1
10552,75,79,67,0
10553,70,72,71,0
10554,74,75,69,0
10555,71,72,82,1
10556,70,69,87,1
10557,47,49,69,0
10558,84,85,76,1
10559,45,41,57,0
10560,67,65,82,0
10561,56,56,58,0
10562,67,63,47,0
10563,74,76,78,1
10564,69,69,65,0
10565,65,69,52,0
10566,54,53,61,0
10567,52,49,59,0
10568,71,74,78,0
10569,52,60,66,0
10570,71,66,64,0
10571,74,71,55,0
10572,100,92,87,1
10573,84,83,86,1
10574,100,98,99,1
10575,66,66,52,0
10576,45,39,27,0
10577,80,83,89,1
10578,68,65,59,0
10579,68,74,75,0
10580,76,73,77,1
10581,69,66,84,0
10582,72,71,85,1
10583,56,52,68,0
10584,81,70,66,0
10585,66,68,78,0
10586,80,80,77,1
10587,57,49,50,0
10588,54,51,39,0
10589,67,62,72,0
10590,81,78,75,1
10591,35,36,29,0
10592,54,59,66,0
10593,81,78,69,1
10594,77,78,60,0
10595,38,39,45,0
10596,79,74,72,1
10597,100,100,86,1
10598,71,69,57,0
10599,75,76,76,1
10600,67,61,63,0
10601,60,56,51,0
10602,84,84,75,1
10603,79,79,64,0
10604,69,67,73,0
10605,75,74,69,0
10606,48,53,47,0
10607,76,63,69,0
10608,78,81,84,1
10609,79,73,84,1
10610,60,57,59,0
10611,88,86,77,1
10612,52,49,57,0
10613,89,77,94,1
10614,56,57,65,0
10615,42,40,30,0
10616,66,70,57,0
10617,81,79,73,1
10618,70,71,86,1
10619,76,69,82,1
10620,72,74,70,0
10621,61,67,49,0
10622,62,63,71,0
10623,70,65,67,0
10624,35,40,39,0
10625,81,84,79,1
10626,59,57,53,0
10627,92,94,87,1
10628,80,76,71,1
10629,69,59,48,0
10630,55,54,56,0
10631,75,73,64,0
10632,46,52,44,0
10633,73,67,70,0
10634,50,53,52,0
10635,75,82,70,1
10636,81,76,76,1
10637,79,75,62,0
10638,77,77,69,0
10639,71,64,71,0
10640,60,60,68,0
10641,42,46,43,0
10642,80,88,91,1
10643,51,40,49,0
10644,80,85,83,1
10645,98,98,80,1
10646,53,52,59,0
10647,100,100,100,1
10648,95,94,86,1
10649,76,75,76,1
10650,47,41,46,0
10651,75,66,68,0
10652,54,50,53,0
10653,65,68,70,0
10654,34,29,34,0
10655,87,85,65,1
10656,58,53,64,0
10657,67,58,72,0
10658,82,79,85,1
10659,57,62,75,0
10660,81,79,71,1
10661,74,82,69,1
10662,43,46,45,0
10663,41,40,53,0
10664,51,49,58,0
10665,62,72,62,0
10666,67,69,51,0
10667,72,71,63,0
10668,71,71,72,0
10669,69,63,52,0
10670,86,88,97,1
10671,78,68,69,0
10672,48,48,43,0
10673,94,90,81,1
10674,94,91,79,1
10675,87,89,69,1
10676,65,68,57,0
10677,38,28,39,0
10678,48,44,51,0
10679,84,84,89,1
10680,50,55,41,0
10681,59,60,54,0
10682,70,64,75,0
10683,83,84,81,1
10684,75,71,75,0
10685,38,39,39,0
10686,44,39,50,0
10687,57,53,66,0
10688,64,68,83,0
10689,93,93,78,1
10690,53,47,52,0
10691,71,69,70,0
10692,96,93,76,1
10693,63,60,74,0
10694,72,68,80,0
10695,79,78,86,1
10696,62,55,54,0
10697,75,72,74,0
10698,65,57,66,0
10699,72,67,64,0
10700,64,57,60,0
10701,98,95,86,1
10702,88,87,90,1
10703,70,78,67,0
10704,73,76,70,0
10705,42,42,55,0
10706,53,54,66,0
10707,82,80,80,1
10708,61,54,73,0
10709,75,79,55,0
10710,76,74,83,1
10711,57,55,73,0
10712,45,41,46,0
10713,91,88,95,1
10714,78,86,61,1
10715,58,56,56,0
10716,57,59,55,0
10717,65,63,59,0
10718,75,75,65,0
10719,78,73,83,1
10720,90,87,87,1
10721,53,62,42,0
10722,54,58,47,0
10723,68,69,71,0
10724,75,76,78,1
10725,60,65,54,0
10726,89,84,93,1
10727,68,67,82,0
10728,78,74,62,0
10729,83,85,82,1
10730,60,51,58,0
10731,90,90,81,1
10732,54,50,56,0
10733,43,40,58,0
10734,73,65,72,0
10735,74,77,64,0
10736,86,92,78,1
10737,43,50,38,0
10738,66,61,54,0
10739,81,79,74,1
10740,95,88,70,1
10741,42,45,32,0
10742,67,65,75,0
10743,72,73,76,0
10744,63,71,58,0
10745,70,70,57,0
10746,85,82,71,1
10747,81,76,77,1
10748,53,53,46,0
10749,65,63,64,0
10750,38,39,40,0
10751,86,97,89,1
10752,76,74,78,1
10753,73,76,68,0
10754,63,70,60,0
10755,41,47,34,0
10756,38,39,50,0
10757,73,80,85,1
10758,65,55,60,0
10759,60,61,65,0
10760,53,59,48,0
10761,58,51,56,0
10762,81,77,73,1
10763,55,56,51,0
10764,95,93,93,1
10765,90,99,91,1
10766,57,55,53,0
10767,79,76,61,0
10768,57,59,70,0
10769,54,59,55,0
10770,98,100,91,1
10771,55,51,55,0
10772,74,70,77,0
10773,60,55,61,0
10774,90,86,97,1
10775,74,78,73,1
10776,76,89,84,1
10777,70,65,54,0
10778,79,75,79,1
10779,62,54,69,0
10780,77,80,78,1
10781,46,51,39,0
10782,73,66,68,0
10783,64,55,39,0
10784,65,68,69,0
10785,90,89,85,1
10786,77,70,88,1
10787,48,45,42,0
10788,88,83,80,1
10789,84,89,73,1
10790,80,84,70,1
10791,85,78,65,1
10792,79,77,69,1
10793,95,94,84,1
10794,69,67,75,0
10795,81,77,77,1
10796,71,77,65,0
10797,72,68,76,0
10798,42,41,44,0
10799,49,47,60,0
10800,49,51,48,0
10801,40,42,43,0
10802,69,62,66,0
10803,81,87,78,1
10804,65,67,59,0
10805,67,65,69,0
10806,93,97,94,1
10807,76,80,66,0
10808,52,50,52,0
10809,98,99,96,1
10810,86,82,87,1
10811,88,88,83,1
10812,71,78,64,0
10813,70,64,56,0
10814,63,59,65,0
10815,50,50,51,0
10816,84,84,75,1
10817,76,71,70,0
10818,70,73,63,0
10819,65,63,46,0
10820,66,65,70,0
10821,79,78,86,1
10822,77,71,61,0
10823,62,60,45,0
10824,43,40,52,0
10825,67,57,68,0
10826,69,60,63,0
10827,65,72,70,0
10828,88,93,79,1
10829,70,71,59,0
10830,57,57,64,0
10831,64,68,48,0
10832,42,38,44,0
10833,78,82,84,1
10834,59,63,64,0
10835,72,69,74,0
10836,77,80,68,1
10837,64,68,68,0
10838,75,69,76,0
10839,63,59,66,0
10840,99,98,90,1
10841,43,44,58,0
10842,83,80,73,1
10843,71,74,75,0
10844,78,83,70,1
10845,84,75,72,1
10846,95,93,97,1
10847,98,92,81,1
10848,50,55,58,0
10849,65,60,60,0
10850,74,77,78,1
10851,47,42,46,0
10852,73,66,65,0
10853,58,61,65,0
10854,82,81,63,1
10855,73,78,90,1
10856,74,75,60,0
10857,94,88,78,1
10858,68,67,64,0
10859,86,83,75,1
10860,75,68,76,0
10861,84,81,80,1
10862,66,70,61,0
10863,65,68,51,0
10864,51,53,43,0
10865,74,82,80,1
10866,77,71,88,1
10867,57,59,66,0
10868,76,78,77,1
10869,65,73,64,0
10870,75,78,60,0
10871,74,71,66,0
10872,49,54,42,0
10873,61,57,61,0
10874,93,84,88,1
10875,69,76,76,0
10876,65,58,70,0
10877,68,71,59,0
10878,73,71,64,0
10879,72,77,64,0
10880,66,74,64,0
10881,84,82,87,1
10882,46,48,52,0
10883,75,78,75,1
10884,74,76,83,1
10885,66,61,66,0
10886,79,81,65,1
10887,60,62,65,0
10888,68,66,64,0
10889,74,74,68,0
10890,77,70,65,0
10891,79,79,72,1
10892,56,54,64,0
10893,71,65,55,0
10894,79,77,91,1
10895,77,71,60,0
10896,42,36,39,0
10897,45,36,45,0
10898,50,47,34,0
10899,66,65,53,0
10900,75,77,75,1
10901,66,66,61,0
10902,66,60,63,0
10903,69,68,73,0
10904,52,46,51,0
10905,53,52,51,0
10906,72,68,78,0
10907,70,68,59,0
10908,53,52,37,0
10909,75,80,85,1
10910,66,72,58,0
10911,58,59,68,0
10912,59,52,50,0
10913,86,83,71,1
10914,70,74,72,0
10915,61,52,43,0
10916,84,86,89,1
10917,82,82,74,1
10918,71,73,71,0
10919,74,76,77,1
10920,97,97,99,1
10921,81,75,69,1
10922,64,60,70,0
10923,75,75,89,1
10924,91,92,73,1
10925,62,60,67,0
10926,48,51,45,0
10927,86,79,61,1
10928,63,61,54,0
10929,62,62,60,0
10930,36,36,41,0
10931,67,65,57,0
10932,45,47,61,0
10933,73,72,62,0
10934,57,56,58,0
10935,64,72,61,0
10936,79,83,69,1
10937,88,87,89,1
10938,48,43,57,0
10939,50,51,43,0
10940,72,74,75,0
10941,79,82,85,1
10942,73,71,69,0
10943,95,89,89,1
10944,80,71,79,1
10945,72,69,85,1
10946,100,100,98,1
10947,43,38,47,0
10948,71,70,63,0
10949,38,39,26,0
10950,60,60,51,0
10951,57,52,53,0
10952,70,61,67,0
10953,81,85,79,1
10954,74,79,84,1
10955,62,58,61,0
10956,98,95,87,1
10957,75,75,77,1
10958,73,75,53,0
10959,78,69,79,1
10960,46,47,38,0
10961,74,71,63,0
10962,82,80,80,1
10963,98,98,87,1
10964,94,92,93,1
10965,52,47,50,0
10966,72,68,77,0
10967,67,67,73,0
10968,61,61,56,0
10969,72,64,78,0
10970,44,35,47,0
10971,64,67,81,0
10972,72,74,61,0
10973,82,82,85,1
10974,48,42,46,0
10975,62,50,51,0
10976,79,77,66,0
10977,48,47,62,0
10978,54,48,60,0
10979,64,64,66,0
10980,100,98,89,1
10981,91,87,82,1
10982,61,63,55,0
10983,67,62,62,0
10984,63,54,53,0
10985,61,54,51,0
10986,77,69,68,0
10987,79,75,67,0
10988,74,81,65,0
10989,73,82,77,1
10990,37,37,36,0
10991,80,86,97,1
10992,79,79,82,1
10993,29,34,49,0
10994,68,65,60,0
10995,99,98,97,1
10996,52,49,39,0
10997,63,58,59,0
10998,47,38,35,0
10999,100,100,88,1
11000,58,53,50,0
11001,70,67,65,0
11002,72,72,82,1
11003,82,71,90,1
11004,52,52,70,0
11005,65,66,75,0
11006,65,63,59,0
11007,63,61,62,0
11008,67,55,59,0
11009,84,82,77,1
11010,75,73,64,0
11011,58,53,61,0
11012,67,61,66,0
11013,73,73,74,0
11014,71,70,81,0
11015,100,100,95,1
11016,97,97,82,1
11017,85,85,91,1
11018,61,55,54,0
11019,52,42,46,0
11020,66,71,64,0
11021,78,72,83,1
11022,67,63,76,0
11023,64,63,66,0
11024,71,66,63,0
11025,74,65,78,0
11026,62,59,77,0
11027,54,61,69,0
11028,47,45,48,0
11029,44,38,46,0
11030,47,47,42,0
11031,57,52,44,0
11032,68,71,69,0
11033,76,72,65,0
11034,81,77,81,1
11035,66,59,68,0
11036,83,76,86,1
11037,48,52,53,0
11038,89,80,75,1
11039,84,91,75,1
11040,79,75,82,1
11041,58,60,51,0
11042,91,82,87,1
11043,74,76,68,0
11044,66,68,69,0
11045,62,57,63,0
11046,68,64,63,0
11047,66,71,57,0
11048,56,59,64,0
11049,56,52,67,0
11050,63,58,52,0
11051,56,64,59,0
11052,89,97,78,1
11053,71,68,62,0
11054,75,73,84,1
11055,79,72,77,1
11056,74,75,63,0
11057,73,67,76,0
11058,61,59,60,0
11059,73,71,66,0
11060,97,95,77,1
11061,86,83,98,1
11062,69,66,77,0
11063,42,48,35,0
11064,55,48,39,0
11065,65,62,50,0
11066,90,88,87,1
11067,64,62,70,0
11068,60,59,54,0
11069,82,81,66,1
11070,59,58,44,0
11071,100,100,89,1
11072,42,40,54,0
11073,63,69,58,0
11074,70,78,71,0
11075,76,70,66,0
11076,39,39,39,0
11077,92,91,79,1
11078,68,65,71,0
11079,47,45,40,0
11080,64,65,57,0
11081,54,41,51,0
11082,88,85,82,1
11083,56,57,51,0
11084,82,82,75,1
11085,56,55,37,0
11086,44,47,34,0
11087,75,79,71,1
11088,68,64,62,0
11089,77,78,85,1
11090,52,47,52,0
11091,79,86,82,1
11092,74,71,80,1
11093,86,72,81,1
11094,77,72,92,1
11095,81,80,81,1
11096,85,85,77,1
11097,100,100,91,1
11098,48,56,51,0
11099,99,97,100,1
11100,61,60,79,0
11101,52,55,43,0
11102,46,42,46,0
11103,90,100,74,1
11104,96,100,90,1
11105,62,57,52,0
11106,71,68,69,0
11107,79,76,87,1
11108,80,80,86,1
11109,68,66,43,0
11110,71,69,68,0
11111,81,84,81,1
11112,78,86,77,1
11113,86,83,80,1
11114,91,86,96,1
11115,61,60,61,0
11116,64,61,63,0
11117,72,72,79,0
11118,67,56,52,0
11119,59,63,53,0
11120,51,51,47,0
11121,71,70,70,0
11122,40,38,46,0
11123,59,47,59,0
11124,37,36,32,0
11125,53,55,56,0
11126,49,50,43,0
11127,60,56,65,0
11128,84,79,77,1
11129,72,82,61,0
11130,58,61,65,0
11131,79,72,59,0
11132,63,64,63,0
11133,36,32,24,0
11134,60,60,67,0
11135,89,87,90,1
11136,62,51,55,0
11137,59,61,42,0
11138,64,67,78,0
11139,57,55,64,0
11140,100,100,100,1
11141,87,86,91,1
11142,83,75,67,1
11143,38,36,32,0
11144,62,64,39,0
11145,64,60,65,0
11146,68,67,60,0
11147,56,49,49,0
11148,46,46,60,0
11149,62,56,59,0
11150,68,69,65,0
11151,70,66,67,0
11152,65,63,64,0
11153,65,66,50,0
11154,48,37,47,0
11155,78,77,76,1
11156,63,64,53,0
11157,95,94,68,1
11158,41,36,47,0
11159,100,99,86,1
11160,66,64,66,0
11161,78,71,76,1
11162,72,72,67,0
11163,36,39,27,0
11164,80,89,77,1
11165,72,71,57,0
11166,60,55,59,0
11167,94,96,69,1
11168,59,58,46,0
11169,56,59,57,0
11170,76,71,78,1
11171,86,84,79,1
11172,94,100,79,1
11173,88,81,89,1
11174,73,66,78,0
11175,59,61,64,0
11176,69,71,63,0
11177,81,83,80,1
11178,68,70,73,0
11179,46,41,41,0
11180,93,90,92,1
11181,46,46,33,0
11182,59,59,46,0
11183,58,61,71,0
11184,79,80,80,1
11185,65,73,65,0
11186,75,76,69,0
11187,65,63,67,0
11188,73,70,66,0
11189,83,87,85,1
11190,73,67,63,0
11191,62,61,61,0
11192,69,71,69,0
11193,60,57,57,0
11194,49,50,46,0
11195,62,60,50,0
11196,71,72,80,0
11197,73,71,61,0
11198,79,74,68,0
11199,55,57,51,0
11200,64,57,46,0
11201,58,51,62,0
11202,77,70,59,0
11203,66,64,57,0
11204,75,83,80,1
11205,68,66,52,0
11206,62,59,55,0
11207,80,80,75,1
11208,67,61,78,0
11209,62,57,47,0
11210,80,78,93,1
11211,56,55,52,0
11212,96,98,89,1
11213,91,90,75,1
11214,43,48,51,0
11215,54,48,52,0
11216,70,76,70,0
11217,65,66,77,0
11218,60,60,69,0
11219,82,88,71,1
11220,48,50,43,0
11221,62,62,48,0
11222,100,100,88,1
11223,81,76,84,1
11224,86,82,87,1
11225,62,54,61,0
11226,59,62,48,0
11227,72,67,66,0
11228,78,75,73,1
11229,85,84,71,1
11230,68,70,66,0
11231,76,78,90,1
11232,48,51,59,0
11233,61,59,39,0
11234,50,48,42,0
11235,64,58,69,0
11236,70,68,57,0
11237,60,61,58,0
11238,84,84,79,1
11239,61,56,65,0
11240,95,99,90,1
11241,87,90,96,1
11242,66,67,62,0
11243,40,40,49,0
11244,70,74,53,0
11245,47,53,35,0
11246,61,60,68,0
11247,78,82,73,1
11248,70,72,61,0
11249,89,92,72,1
11250,61,65,52,0
11251,57,57,48,0
11252,86,85,68,1
11253,84,78,79,1
11254,55,54,45,0
11255,66,63,52,0
11256,72,77,74,0
11257,93,86,72,1
11258,55,49,45,0
11259,65,70,53,0
11260,86,84,79,1
11261,87,78,86,1
11262,76,72,76,0
11263,73,77,58,0
11264,82,82,77,1
11265,71,71,76,0
11266,75,73,62,0
11267,82,83,74,1
11268,78,78,85,1
11269,75,78,88,1
11270,66,60,53,0
11271,81,83,83,1
11272,73,71,68,0
11273,51,62,68,0
11274,81,87,84,1
11275,99,100,86,1
11276,60,52,45,0
11277,68,64,61,0
11278,77,68,73,0
11279,51,51,45,0
11280,100,100,100,1
11281,74,71,82,1
11282,81,82,77,1
11283,77,78,54,0
11284,64,63,65,0
11285,75,83,73,1
11286,56,52,51,0
11287,55,64,55,0
11288,65,61,67,0
11289,50,48,42,0
11290,50,42,37,0
11291,71,67,71,0
11292,62,54,55,0
11293,86,88,71,1
11294,78,77,63,0
11295,79,85,81,1
11296,89,91,76,1
11297,81,72,78,1
11298,78,83,71,1
11299,66,63,78,0
11300,72,64,70,0
11301,90,81,77,1
11302,61,69,75,0
11303,86,83,82,1
11304,63,59,45,0
11305,71,70,56,0
11306,53,44,37,0
11307,70,66,61,0
11308,75,76,78,1
11309,54,52,63,0
11310,55,50,52,0
11311,66,62,66,0
11312,67,71,77,0
11313,61,55,59,0
11314,32,35,32,0
11315,68,66,59,0
11316,59,57,62,0
11317,84,78,73,1
11318,65,62,64,0
11319,60,55,51,0
11320,93,93,85,1
11321,62,67,69,0
11322,64,68,58,0
11323,63,62,68,0
11324,53,56,33,0
11325,73,78,73,0
11326,64,66,63,0
11327,54,55,58,0
11328,78,72,75,1
11329,100,100,89,1
11330,61,59,49,0
11331,64,69,75,0
11332,85,88,75,1
11333,22,15,17,0
11334,75,68,75,0
11335,50,49,61,0
11336,75,78,65,0
11337,72,77,60,0
11338,78,78,80,1
11339,80,82,87,1
11340,72,72,66,0
11341,64,70,62,0
11342,83,78,77,1
11343,46,46,30,0
11344,55,59,62,0
11345,52,49,54,0
11346,68,66,88,0
11347,94,100,98,1
11348,73,75,69,0
11349,88,86,85,1
11350,62,63,69,0
11351,75,77,74,1
11352,69,69,63,0
11353,61,59,64,0
11354,77,80,83,1
11355,63,61,75,0
11356,51,54,42,0
11357,75,79,79,1
11358,59,56,65,0
11359,87,84,83,1
11360,49,45,44,0
11361,64,72,68,0
11362,65,66,64,0
11363,68,68,67,0
11364,98,100,91,1
11365,43,50,44,0
11366,71,67,83,0
11367,62,56,55,0
11368,95,96,84,1
11369,76,80,70,1
11370,64,58,66,0
11371,63,60,55,0
11372,57,54,44,0
11373,69,67,67,0
11374,66,63,64,0
11375,75,72,70,0
11376,60,60,65,0
11377,61,58,64,0
11378,84,87,84,1
11379,75,83,71,1
11380,58,58,67,0
11381,69,72,64,0
11382,81,80,76,1
11383,64,61,56,0
11384,74,75,87,1
11385,64,69,77,0
11386,50,39,37,0
11387,77,77,64,0
11388,61,58,61,0
11389,54,59,69,0
11390,86,87,67,1
11391,40,37,45,0
11392,49,54,35,0
11393,68,70,73,0
11394,72,70,56,0
11395,77,78,65,0
11396,75,70,61,0
11397,46,47,33,0
11398,49,51,40,0
11399,51,55,59,0
11400,55,50,67,0
11401,52,59,57,0
11402,52,44,34,0
11403,91,92,89,1
11404,85,77,82,1
11405,80,85,82,1
11406,93,94,74,1
11407,54,58,47,0
11408,74,71,84,1
11409,41,44,59,0
11410,55,58,48,0
11411,81,80,67,1
11412,77,71,73,0
11413,78,84,72,1
11414,36,27,31,0
11415,72,70,75,0
11416,57,54,47,0
11417,86,81,68,1
11418,42,41,50,0
11419,71,70,66,0
11420,75,73,56,0
11421,78,83,73,1
11422,50,47,60,0
11423,80,70,84,1
11424,78,78,65,0
11425,60,60,48,0
11426,53,53,72,0
11427,54,56,48,0
11428,65,61,60,0
11429,64,66,74,0
11430,84,81,72,1
11431,90,89,83,1
11432,61,62,46,0
11433,74,72,57,0
11434,68,64,77,0
11435,48,48,44,0
11436,64,63,72,0
11437,66,61,61,0
11438,76,73,59,0
11439,79,77,70,1
11440,87,83,76,1
11441,61,58,69,0
11442,56,52,65,0
11443,81,84,88,1
11444,76,76,78,1
11445,90,91,82,1
11446,38,28,19,0
11447,62,69,58,0
11448,62,57,46,0
11449,50,36,64,0
11450,69,65,64,0
11451,77,66,60,0
11452,80,79,71,1
11453,100,96,99,1
11454,53,58,55,0
11455,51,55,40,0
11456,66,69,63,0
11457,72,72,72,0
11458,64,69,54,0
11459,71,71,62,0
11460,100,100,89,1
11461,59,62,62,0
11462,57,48,50,0
11463,42,35,47,0
11464,82,72,75,1
11465,74,68,73,0
11466,68,70,65,0
11467,93,84,89,1
11468,74,79,85,1
11469,92,88,97,1
11470,64,67,53,0
11471,76,77,77,1
11472,67,74,72,0
11473,83,82,81,1
11474,44,43,51,0
11475,95,94,79,1
11476,86,82,72,1
11477,62,56,57,0
11478,70,66,58,0
11479,63,63,69,0
11480,79,86,60,1
11481,66,70,68,0
11482,68,71,74,0
11483,50,56,60,0
11484,52,44,36,0
11485,84,91,81,1
11486,76,78,65,0
11487,78,72,58,0
11488,73,74,62,0
11489,89,83,89,1
11490,93,100,98,1
11491,69,61,57,0
11492,90,91,89,1
11493,72,71,88,1
11494,71,76,70,0
11495,97,93,100,1
11496,68,66,87,0
11497,44,49,47,0
11498,55,54,58,0
11499,44,41,47,0
11500,86,79,68,1
11501,45,39,37,0
11502,95,95,88,1
11503,70,69,62,0
11504,81,79,73,1
11505,79,88,74,1
11506,55,51,50,0
11507,60,57,63,0
11508,58,54,49,0
11509,58,64,64,0
11510,74,77,88,1
11511,48,44,37,0
11512,89,94,73,1
11513,64,73,54,0
11514,66,60,67,0
11515,74,78,62,0
11516,85,92,75,1
11517,83,82,81,1
11518,68,70,56,0
11519,49,44,52,0
11520,90,95,94,1
11521,51,48,31,0
11522,45,42,50,0
11523,70,79,66,0
11524,54,57,69,0
11525,75,64,66,0
11526,94,96,90,1
11527,60,59,44,0
11528,58,54,54,0
11529,94,89,81,1
11530,65,71,67,0
11531,59,52,58,0
11532,93,97,92,1
11533,96,97,89,1
11534,67,58,57,0
11535,82,83,72,1
11536,80,87,64,1
11537,74,78,72,0
11538,74,76,83,1
11539,77,79,75,1
11540,85,82,78,1
11541,52,48,45,0
11542,94,93,88,1
11543,72,66,48,0
11544,52,58,59,0
11545,86,77,78,1
11546,64,61,46,0
11547,34,27,33,0
11548,64,67,68,0
11549,63,65,75,0
11550,49,48,45,0
11551,58,59,34,0
11552,54,52,71,0
11553,44,46,36,0
11554,59,47,56,0
11555,53,50,46,0
11556,59,57,60,0
11557,81,78,70,1
11558,71,72,80,0
11559,63,59,56,0
11560,86,82,82,1
11561,75,68,67,0
11562,65,57,64,0
11563,52,50,60,0
11564,92,88,97,1
11565,70,67,68,0
11566,58,60,60,0
11567,30,28,43,0
11568,80,78,93,1
11569,95,92,80,1
11570,97,96,76,1
11571,48,42,55,0
11572,66,66,58,0
11573,54,57,47,0
11574,88,90,82,1
11575,82,88,90,1
11576,87,90,84,1
11577,81,78,61,0
11578,83,81,68,1
11579,97,97,81,1
11580,57,62,63,0
11581,89,88,81,1
11582,69,74,69,0
11583,84,86,65,1
11584,65,67,69,0
11585,56,62,68,0
11586,63,60,73,0
11587,78,79,70,1
11588,64,60,72,0
11589,64,66,58,0
11590,65,65,75,0
11591,84,78,73,1
11592,50,50,38,0
11593,53,43,50,0
11594,86,84,93,1
11595,50,55,62,0
11596,65,67,60,0
11597,58,56,62,0
11598,84,86,77,1
11599,63,65,71,0
11600,92,91,77,1
11601,50,54,56,0
11602,35,31,43,0
11603,86,87,79,1
11604,81,75,63,0
11605,66,61,66,0
11606,39,41,48,0
11607,50,51,53,0
11608,56,46,50,0
11609,77,80,78,1
11610,63,68,74,0
11611,91,80,64,1
11612,71,68,75,0
11613,89,84,96,1
11614,69,68,65,0
11615,96,88,94,1
11616,51,45,42,0
11617,84,79,75,1
11618,87,88,78,1
11619,59,62,62,0
11620,82,82,70,1
11621,86,75,92,1
11622,77,76,65,0
11623,90,83,69,1
11624,53,52,65,0
11625,89,87,71,1
11626,58,50,55,0
11627,78,77,84,1
11628,70,69,59,0
11629,54,63,54,0
11630,74,70,78,0
11631,89,91,80,1
11632,99,95,100,1
11633,72,80,68,0
11634,84,80,78,1
11635,89,90,80,1
11636,95,98,97,1
11637,74,69,66,0
11638,56,56,48,0
11639,94,100,86,1
11640,69,71,66,0
11641,58,56,57,0
11642,56,58,69,0
11643,70,63,64,0
11644,59,56,59,0
11645,57,54,64,0
11646,53,43,40,0
11647,76,72,87,1
11648,64,61,77,0
11649,80,76,75,1
11650,86,87,88,1
11651,64,60,61,0
11652,60,60,60,0
11653,70,65,67,0
11654,60,64,62,0
11655,87,83,97,1
11656,89,83,80,1
11657,74,69,80,0
11658,82,76,85,1
11659,66,59,53,0
11660,42,48,58,0
11661,58,59,48,0
11662,74,76,75,1
11663,52,48,71,0
11664,81,85,70,1
11665,79,75,89,1
11666,53,52,61,0
11667,73,68,62,0
11668,66,58,44,0
11669,70,76,63,0
11670,69,72,81,0
11671,73,72,60,0
11672,86,91,92,1
11673,73,71,62,0
11674,91,92,95,1
11675,83,72,83,1
11676,53,54,38,0
11677,59,62,79,0
11678,46,51,62,0
11679,42,38,53,0
11680,100,99,99,1
11681,95,99,80,1
11682,54,60,57,0
11683,95,90,90,1
11684,52,50,51,0
11685,74,76,66,0
11686,84,85,89,1
11687,64,61,65,0
11688,72,66,61,0
11689,53,49,62,0
11690,51,54,47,0
11691,91,87,81,1
11692,50,42,46,0
11693,100,97,91,1
11694,85,80,74,1
11695,62,63,66,0
11696,52,48,53,0
11697,79,78,70,1
11698,67,63,66,0
11699,69,74,73,0
11700,79,79,88,1
11701,72,66,65,0
11702,68,74,69,0
11703,78,81,85,1
11704,93,90,90,1
11705,86,94,71,1
11706,57,49,70,0
11707,74,66,66,0
11708,62,62,48,0
11709,40,44,49,0
11710,100,99,92,1
11711,82,77,86,1
11712,37,32,39,0
11713,76,69,64,0
11714,96,95,90,1
11715,66,64,68,0
11716,39,31,44,0
11717,73,67,68,0
11718,46,50,40,0
11719,60,54,43,0
11720,85,84,83,1
11721,35,35,23,0
11722,57,54,41,0
11723,61,53,57,0
11724,73,72,60,0
11725,55,50,65,0
11726,46,44,34,0
11727,80,81,92,1
11728,87,94,80,1
11729,85,87,84,1
11730,81,83,96,1
11731,67,69,72,0
11732,30,29,38,0
11733,45,40,40,0
11734,67,81,63,0
11735,50,54,44,0
11736,84,85,83,1
11737,84,85,90,1
